"party","levels_of_party","race","gender","education","state_of_residence","president_voted_for","immigration_importance","environment_importance","gay_rights_importance","health_care_importance","climate_change_importance","abortion_importance","racial_equality_importance","gender_equality_importance","legality_abortion","gay_marriage","police_racial_bias","global_warming","religion_importance","age_group","ideology"
2,7,1,1,3,12,2,1,1,3,1,3,1,3,3,3,8,1,3,4,"4","2"
2,6,1,1,5,45,2,1,1,2,1,1,1,1,2,2,1,1,2,2,"4","2"
2,6,1,1,3,12,2,2,2,3,1,3,2,2,3,2,8,1,3,1,"4","2"
2,7,1,1,4,46,1,1,1,1,1,1,4,1,1,2,1,2,1,1,"5","3"
3,4,1,1,1,25,2,1,2,3,1,3,3,1,3,2,2,1,4,2,"5","2"
2,7,1,2,6,34,2,1,3,4,1,3,1,3,2,2,2,1,2,1,"4","2"
2,7,1,1,4,54,2,1,2,2,1,4,1,NA,NA,2,1,1,3,2,"4","2"
1,2,1,2,2,17,NA,3,2,3,1,3,3,3,3,2,8,1,3,3,"5","3"
2,7,1,1,5,32,2,4,4,3,1,4,3,4,4,2,8,1,4,3,"4","2"
3,5,1,2,2,34,2,2,2,3,1,3,2,2,3,2,2,1,2,1,"5","4"
2,7,1,1,1,48,2,1,4,4,2,4,3,4,4,2,2,1,4,1,"3","2"
2,6,1,1,6,34,4,2,2,3,1,2,2,2,2,2,1,1,2,2,"3","3"
2,6,1,1,2,8,2,1,4,3,2,3,3,2,3,1,1,1,4,4,"5","2"
1,1,3,2,2,48,1,3,1,2,1,1,2,1,1,2,8,2,2,3,"4","3"
3,4,1,2,2,25,2,1,4,4,1,4,1,3,3,3,2,1,4,1,"5","3"
2,6,1,1,2,39,2,1,2,4,4,1,4,4,4,3,2,1,1,1,"3","2"
1,2,1,2,3,34,2,1,1,1,1,2,1,1,1,2,1,1,4,1,"4","3"
1,1,1,2,4,42,1,2,2,2,1,2,2,2,1,8,8,8,2,2,"3","3"
3,4,1,2,6,42,3,2,2,1,2,2,3,2,2,8,1,8,5,4,"3","3"
2,6,1,1,2,6,2,1,4,4,2,4,2,3,4,2,1,1,3,2,"5","2"
3,4,1,1,5,42,2,2,2,4,1,4,2,3,4,8,8,8,2,4,"5","3"
3,4,1,1,2,12,2,4,3,3,NA,4,NA,2,2,2,2,1,4,1,"4","3"
2,7,1,2,5,53,2,2,4,4,2,4,1,4,4,3,8,1,2,1,"1","2"
2,7,1,1,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,2,2,"2","2"
1,1,1,1,2,39,1,1,1,1,1,1,1,1,1,2,1,2,1,1,"4","1"
2,7,1,1,5,12,2,1,2,2,2,3,2,1,1,2,8,1,3,2,"4","2"
2,7,1,1,5,42,2,1,2,4,2,4,1,4,4,2,2,1,4,2,"4","2"
1,1,1,1,4,39,1,2,1,1,1,4,1,2,1,1,1,2,3,1,"3","3"
2,7,1,2,4,6,2,1,3,4,1,3,1,2,3,1,8,1,2,2,"5","3"
1,2,1,2,5,41,4,2,2,1,1,3,2,1,2,2,1,2,2,1,"4","1"
3,5,1,1,3,26,2,3,2,3,2,4,1,1,2,8,1,8,4,1,"4","3"
2,7,1,1,5,45,2,1,2,3,1,4,4,1,2,2,8,1,3,3,"5","2"
1,2,1,1,3,53,1,2,2,1,2,2,2,1,1,2,1,1,1,4,"4","3"
3,4,2,1,2,27,6,4,2,4,1,2,1,1,1,2,8,2,1,1,"3","3"
1,1,3,1,2,36,1,3,2,1,1,2,2,1,1,2,1,2,2,1,"4","1"
2,6,1,2,3,47,2,1,1,1,1,1,2,1,1,2,1,8,2,3,"3","3"
1,2,3,1,1,6,2,1,1,4,1,1,1,3,4,2,2,1,1,1,"5","3"
1,2,1,1,3,36,1,3,1,1,1,1,1,1,1,1,1,2,1,4,"2","1"
3,4,1,1,2,39,2,1,2,3,2,2,1,1,1,3,2,1,2,2,"5","2"
1,1,1,2,5,24,2,1,1,1,2,1,1,1,1,2,1,2,2,4,"5","1"
1,2,1,2,3,13,1,3,1,1,1,1,3,1,1,2,1,2,1,2,"2","1"
5,8,1,2,4,25,1,2,2,2,2,2,2,2,2,2,1,2,1,2,"1","4"
2,7,1,2,2,13,2,1,3,4,1,4,4,3,4,2,2,2,5,1,"4","2"
1,1,2,1,4,6,1,2,2,2,1,2,2,1,2,1,1,2,1,2,"4","3"
2,7,1,2,2,34,2,2,2,2,1,3,2,2,2,2,2,1,3,1,"5","2"
3,5,1,1,2,1,2,2,2,4,1,4,1,4,2,2,2,1,4,2,"3","2"
2,6,1,1,2,42,2,1,2,4,1,2,3,2,2,1,2,1,2,3,"4","2"
2,7,1,1,3,12,2,1,3,4,2,3,1,4,4,2,2,1,4,1,"5","2"
3,3,2,1,5,4,1,NA,NA,2,1,NA,1,1,1,1,1,1,1,1,"5","3"
3,5,1,1,6,32,2,1,2,2,2,2,3,2,2,2,1,1,3,2,"5","3"
2,7,1,1,3,23,2,2,2,4,1,3,1,1,3,3,2,1,2,1,"3","2"
1,1,2,2,2,5,NA,4,4,4,1,1,1,1,1,3,2,8,1,1,"4","2"
3,4,1,1,3,33,6,1,1,3,2,1,2,1,2,1,2,1,2,3,"3","4"
3,3,1,1,2,20,4,1,1,3,2,1,2,3,2,2,1,8,1,1,"4","3"
2,7,1,2,4,12,2,1,NA,3,2,4,4,3,3,2,2,1,4,2,"4","2"
2,7,1,2,2,20,2,1,3,3,2,4,1,2,3,3,8,1,4,2,"4","2"
3,4,2,1,6,12,4,2,3,3,3,3,2,1,2,8,1,2,3,3,"2","4"
1,1,2,2,5,29,1,2,1,2,1,1,2,1,1,1,8,2,2,1,"5","2"
1,2,4,2,6,12,1,1,1,1,1,1,2,1,1,3,1,1,1,1,"4","2"
1,1,2,2,4,48,NA,1,1,1,1,1,1,1,1,1,1,1,2,2,"1","1"
2,7,1,1,3,39,2,1,2,2,1,3,2,2,2,2,8,1,5,3,"4","2"
1,1,1,1,3,12,1,3,1,1,1,1,2,2,2,1,1,2,2,3,"1","1"
1,1,1,2,2,17,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"5","1"
3,4,7,1,2,18,2,1,3,4,2,3,1,1,4,3,2,8,4,1,"5","2"
2,7,1,2,2,12,2,1,2,1,1,2,1,1,2,1,1,2,2,1,"5","2"
3,4,1,2,3,1,2,2,NA,2,1,NA,NA,2,2,8,8,8,5,1,"5","2"
3,4,6,2,3,53,4,3,1,1,2,1,2,2,1,2,1,2,2,2,"4","1"
5,4,1,2,2,34,NA,2,1,1,1,2,1,2,1,2,1,1,1,2,"2","4"
3,3,1,2,6,36,1,4,1,1,1,1,1,1,1,1,1,2,1,4,"3","3"
3,5,6,2,3,27,2,2,1,1,1,3,1,2,1,2,1,1,1,4,"4","3"
1,1,2,2,2,13,1,1,1,1,1,1,3,1,1,2,8,2,1,2,"5","4"
1,2,1,2,3,12,1,2,2,2,1,2,2,2,2,3,1,8,5,2,"4","1"
3,3,1,2,6,55,1,3,3,1,1,3,2,1,1,1,1,8,2,4,"3","3"
2,6,1,2,5,48,2,1,1,3,1,2,3,1,2,1,2,2,1,1,"4","2"
2,7,5,1,4,39,2,3,3,4,3,4,1,2,2,3,2,1,2,2,"4","2"
3,4,1,2,4,37,2,3,3,3,2,2,2,2,2,3,1,8,5,2,"2","3"
2,6,1,1,3,4,2,2,2,4,2,2,1,1,2,3,2,8,5,1,"4","4"
2,6,1,2,2,42,2,1,4,4,1,2,4,3,2,2,2,1,3,1,"4","3"
1,1,1,2,3,21,1,2,1,1,1,1,1,1,1,1,1,2,1,3,"4","1"
3,4,1,2,4,18,1,1,4,4,1,4,4,3,2,1,8,1,2,4,"3","3"
3,5,1,2,5,27,2,2,4,4,1,4,1,4,4,3,2,1,4,1,"4","2"
2,7,1,1,6,55,2,1,1,4,1,1,1,1,2,3,2,1,2,1,"3","2"
1,1,1,2,2,25,1,NA,NA,NA,1,2,NA,2,2,2,1,2,2,3,"4","3"
3,3,1,2,6,47,1,2,2,2,1,2,1,1,1,1,1,2,1,4,"2","1"
2,7,1,1,2,36,2,1,NA,4,1,1,1,NA,NA,3,2,1,4,1,"4","2"
1,1,1,2,5,42,1,3,1,2,2,1,1,2,1,1,1,2,1,4,"3","3"
2,7,1,2,2,36,NA,1,2,2,1,2,3,2,3,2,8,1,2,1,"5","2"
3,5,1,1,2,29,2,1,2,4,2,4,1,4,4,2,2,1,4,1,"4","2"
1,2,2,1,3,17,1,2,2,2,1,2,1,1,1,1,1,2,1,2,"4","3"
2,7,1,2,6,39,2,1,3,3,1,4,1,4,4,3,2,1,4,1,"4","2"
3,5,1,1,3,12,2,1,3,3,1,4,3,3,4,2,2,1,3,3,"4","2"
2,7,1,2,1,47,2,1,1,4,1,1,1,1,2,3,2,1,1,1,"4","4"
1,2,1,1,3,34,1,3,2,3,3,2,3,3,3,8,1,1,1,4,"5","1"
3,5,1,1,2,48,2,2,2,3,2,4,1,2,3,2,2,1,4,2,"5","2"
1,2,1,1,3,36,1,2,2,3,1,2,3,2,3,8,8,2,2,3,"4","4"
2,7,1,2,4,39,2,1,2,3,1,3,1,1,1,3,2,1,3,1,"4","2"
3,5,1,1,3,48,2,1,2,2,1,3,3,1,3,2,1,8,3,2,"5","3"
1,1,1,2,3,12,1,3,1,1,1,1,1,4,1,1,1,1,1,4,"5","1"
3,4,1,2,4,12,2,2,2,2,2,3,3,4,3,1,1,8,3,2,"5","3"
1,1,2,2,2,36,1,1,1,2,1,1,2,1,1,1,1,2,1,2,"4","1"
3,3,1,2,3,12,NA,2,2,2,1,2,2,1,2,1,1,1,2,1,"4","2"
1,1,1,1,5,19,2,1,2,3,2,4,3,2,4,2,2,1,4,1,"4","3"
2,6,1,1,2,6,2,1,3,3,1,4,1,3,1,2,2,1,3,1,"5","3"
3,5,1,1,5,37,2,1,2,4,2,3,3,4,4,2,8,2,2,4,"2","2"
3,5,1,1,2,34,2,2,3,4,2,4,1,4,4,3,2,1,3,1,"4","2"
1,1,1,1,5,19,1,2,1,1,1,1,3,1,1,1,1,2,1,4,"4","1"
3,5,1,1,4,18,2,1,1,2,1,1,2,1,3,2,1,1,1,2,"4","3"
1,2,1,2,2,12,NA,3,1,1,1,2,2,3,1,2,1,2,2,4,"4","4"
4,5,1,2,4,6,6,1,2,2,1,3,1,1,3,3,1,1,4,1,"4","2"
1,1,1,2,2,28,NA,3,2,1,2,2,4,3,1,1,1,1,1,4,"4","1"
1,1,1,1,6,6,1,2,1,3,2,1,4,2,2,8,8,1,1,4,"5","3"
3,4,1,2,5,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"2","1"
1,1,1,2,6,37,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"4","1"
3,3,1,2,4,33,1,NA,2,1,NA,2,NA,1,1,1,1,2,1,4,"3","3"
1,1,1,2,2,18,NA,1,1,2,1,2,1,1,1,3,8,1,1,1,"4","3"
3,3,1,2,1,6,NA,3,2,4,2,2,3,3,3,2,2,8,2,1,"5","2"
3,5,1,1,5,26,6,1,2,3,2,3,3,2,2,2,2,1,1,4,"5","2"
1,1,6,1,2,42,1,2,1,1,1,1,1,1,1,2,1,2,1,4,"1","1"
2,7,1,1,2,53,2,2,4,4,1,4,4,4,4,1,2,1,4,4,"5","2"
1,1,2,1,4,40,1,2,1,4,1,2,3,1,3,8,2,2,2,1,"4","1"
2,6,1,2,5,12,2,2,2,2,2,2,3,2,2,1,1,1,1,4,"3","3"
3,5,1,1,6,51,NA,1,2,2,2,2,2,3,2,2,1,2,2,4,"2","3"
3,4,1,2,5,50,NA,2,1,1,1,1,2,3,2,2,1,1,1,4,"4","3"
1,1,2,2,5,39,1,1,1,1,1,1,1,1,1,2,1,2,1,1,"5","3"
2,6,6,2,3,48,2,2,2,3,1,3,2,3,3,2,1,1,3,1,"4","2"
5,4,1,2,1,29,2,1,1,2,2,1,2,1,1,2,1,8,1,1,"4","4"
2,7,1,1,3,6,2,1,3,4,2,4,2,4,4,2,2,1,4,2,"4","2"
3,8,1,2,3,12,1,2,1,2,1,1,2,1,1,1,8,8,1,3,"5","3"
1,1,1,1,2,8,1,3,3,4,1,3,4,3,4,3,2,1,2,3,"4","4"
2,6,3,1,5,34,2,1,2,2,1,2,2,2,2,2,2,1,2,1,"3","2"
2,7,1,2,3,6,2,2,2,3,1,3,2,2,3,2,2,1,3,3,"5","2"
4,5,1,1,2,18,2,2,3,4,2,4,1,3,3,2,2,1,2,1,"4","2"
2,7,1,1,3,36,2,1,4,4,2,4,4,4,4,2,2,1,4,4,"2","3"
3,4,1,1,3,37,2,1,4,3,1,4,4,2,3,8,8,1,3,1,"4","2"
3,4,1,2,4,48,2,1,3,2,1,3,3,2,2,2,1,2,3,2,"4","3"
3,4,6,1,3,9,2,2,3,4,1,4,1,1,2,3,2,1,4,1,"5","3"
3,4,1,1,2,9,3,3,2,2,1,3,2,1,1,1,1,1,2,2,"4","3"
2,6,1,1,3,53,2,1,2,2,2,4,2,2,4,2,2,1,4,2,"4","2"
2,7,1,2,2,36,2,2,2,3,1,2,1,1,2,2,2,8,5,1,"5","2"
1,2,1,1,2,12,2,1,3,3,1,3,2,1,2,2,2,1,2,3,"5","2"
1,2,1,2,3,17,1,3,NA,NA,NA,1,NA,3,2,2,1,2,1,1,"4","3"
2,6,1,2,2,55,NA,1,1,1,1,2,1,1,1,2,2,1,2,2,"4","2"
3,3,1,2,5,6,1,3,2,2,1,2,2,2,2,2,1,2,2,3,"2","3"
1,1,7,1,4,29,1,1,1,1,1,1,1,1,1,2,1,2,1,1,"3","1"
2,7,1,1,3,2,2,1,3,3,1,3,3,3,3,1,1,1,2,4,"4","2"
1,1,2,2,4,47,1,1,3,4,1,2,3,1,3,1,2,2,2,2,"4","3"
2,6,3,1,5,48,2,2,2,4,1,3,3,2,3,8,2,2,3,1,"5","2"
1,1,2,2,3,13,1,2,2,2,2,2,2,2,2,1,1,1,5,1,"4","3"
3,4,1,2,6,41,2,1,2,4,2,2,2,3,2,1,2,1,3,4,"5","2"
2,7,1,2,2,51,2,3,4,4,2,4,2,3,3,2,8,1,4,2,"5","2"
1,1,2,2,3,34,1,2,1,4,1,1,1,1,1,2,2,2,1,1,"4","3"
1,2,1,1,5,6,1,1,1,2,1,1,2,2,1,1,1,1,1,3,"4","3"
1,1,1,1,5,17,1,2,2,1,1,1,2,2,2,1,1,2,1,4,"2","1"
1,2,2,1,5,6,1,2,2,2,1,2,2,1,1,2,1,2,2,4,"4","1"
1,1,1,2,5,12,1,2,2,1,1,2,2,3,1,2,1,1,1,2,"2","3"
2,7,1,2,3,48,2,1,4,4,2,4,3,4,3,8,2,1,4,4,"4","2"
2,6,1,2,2,39,2,1,2,4,2,3,1,4,4,3,2,1,2,2,"4","2"
3,3,1,2,4,34,1,2,2,2,2,2,2,2,2,1,1,1,1,4,"3","3"
1,1,2,1,5,45,1,2,1,1,1,1,1,1,1,1,1,2,1,1,"4","3"
2,7,1,2,6,55,2,2,2,4,1,3,1,4,2,2,2,1,2,1,"4","2"
1,1,3,2,3,26,1,2,1,3,1,1,1,1,3,2,2,1,2,1,"4","2"
1,1,1,2,5,6,1,4,1,1,1,1,1,1,1,1,1,2,1,2,"3","1"
1,1,1,2,5,6,1,1,1,1,1,1,1,1,1,1,1,2,1,3,"4","1"
3,4,7,1,3,6,2,1,4,4,2,4,1,4,3,3,2,1,4,1,"4","2"
1,2,1,1,5,17,1,1,NA,1,1,1,1,1,1,2,1,2,1,4,"5","3"
3,4,1,2,2,39,2,1,2,2,1,2,1,1,2,8,2,1,5,1,"5","2"
1,2,1,2,2,12,1,2,2,1,1,2,2,2,2,1,1,1,2,2,"5","3"
1,2,1,2,6,25,1,3,1,1,1,1,1,1,1,1,1,8,1,3,"4","1"
2,7,1,2,3,39,2,1,3,3,NA,3,2,2,4,2,1,1,3,2,"5","2"
3,4,1,2,5,48,2,3,4,3,2,4,4,4,3,1,1,1,4,2,"4","3"
2,7,1,2,2,13,2,1,3,4,2,4,2,4,4,2,2,1,3,2,"4","2"
2,7,3,1,2,35,2,1,2,1,1,4,1,2,3,2,2,1,5,1,"5","2"
3,5,1,1,3,22,2,1,3,4,1,3,3,2,2,2,2,1,5,1,"4","2"
4,4,1,2,5,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"5",NA
1,1,1,2,2,17,1,2,1,4,1,3,1,3,4,1,1,1,1,2,"4","2"
1,1,1,2,3,12,1,2,1,2,2,1,2,1,1,1,1,2,2,2,"5","3"
1,1,2,1,6,12,1,2,1,2,1,2,3,2,1,2,2,2,1,1,"5","3"
3,4,1,2,6,48,NA,1,4,4,2,4,2,2,3,2,2,1,4,1,"3","2"
1,1,1,2,6,36,1,2,1,2,1,1,2,2,2,2,1,1,1,1,"2","1"
3,3,1,2,6,53,1,1,1,1,2,1,1,1,1,1,1,2,1,3,"1","1"
3,4,7,2,6,12,2,1,1,NA,1,1,1,NA,NA,NA,1,1,1,2,"3","3"
3,5,1,2,4,22,2,2,2,3,1,2,2,4,4,2,1,1,3,2,"4","3"
1,2,1,2,5,6,1,2,2,3,1,2,3,1,1,2,1,2,1,2,"4","2"
1,2,1,2,2,54,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,"4","3"
2,6,1,1,5,47,2,1,3,4,1,3,2,3,3,2,2,1,2,1,"2","2"
1,1,2,1,5,37,1,2,1,2,1,1,2,1,1,2,1,2,1,1,"4","1"
2,6,1,2,3,38,2,1,3,2,2,3,1,2,2,2,8,8,4,1,"4","2"
2,7,1,1,2,16,2,4,2,4,1,4,1,4,4,3,2,1,4,1,"5","2"
2,6,1,1,5,13,2,1,2,3,1,4,2,2,3,2,2,1,4,1,"4","2"
3,5,6,2,3,29,2,2,2,2,1,2,3,1,3,2,2,1,2,1,"4","2"
2,6,1,2,2,17,2,1,2,3,2,4,1,3,3,2,1,1,2,1,"5","2"
3,4,2,1,6,50,2,3,4,4,3,4,3,1,3,2,2,8,4,1,"3","2"
2,7,1,1,5,48,3,2,2,3,2,3,2,3,3,3,1,1,2,1,"1","2"
2,7,1,1,5,39,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"4","2"
3,5,1,1,3,37,2,1,3,3,2,4,2,3,3,2,2,1,4,2,"3","3"
3,4,7,1,3,19,2,1,2,4,2,4,1,3,4,2,2,1,3,1,"3","2"
1,1,2,1,4,6,1,2,1,2,1,1,2,1,2,1,1,2,2,1,"5","1"
2,6,1,2,2,27,2,1,1,3,1,1,1,1,1,3,8,1,1,2,"5","4"
3,3,1,1,5,48,1,2,1,1,1,1,4,1,1,1,1,2,1,3,"4","3"
1,1,1,2,3,55,1,2,2,4,2,3,2,3,3,3,2,2,2,1,"3","3"
2,7,1,2,4,10,2,1,2,2,1,3,3,2,3,1,1,1,2,3,"4","3"
1,1,1,1,6,6,1,2,1,1,1,1,4,1,1,2,1,2,1,4,"4","1"
3,4,1,1,4,41,2,1,3,3,2,4,3,3,3,8,1,2,1,4,"4","3"
3,3,1,2,3,16,1,1,1,NA,1,1,1,NA,2,1,1,2,1,4,"4","1"
3,4,5,1,3,39,2,2,4,4,1,4,4,3,4,2,8,1,4,3,"4","3"
4,4,1,2,4,6,2,2,3,2,1,4,1,2,3,2,1,1,3,1,"5","2"
1,1,2,2,4,18,1,1,1,2,1,1,1,1,1,8,2,2,1,1,"5","3"
3,4,1,2,3,36,1,2,1,2,1,1,1,2,2,3,2,8,2,1,"3","1"
3,4,2,2,5,48,1,2,1,3,1,1,1,2,1,2,2,2,1,1,"5","3"
2,7,5,1,4,51,2,1,3,4,1,4,1,4,4,3,2,1,3,2,"4","2"
3,5,1,2,6,6,2,1,3,3,1,4,2,3,3,2,1,1,4,4,"4","3"
3,4,1,1,5,48,1,2,2,1,1,1,1,2,1,1,1,1,1,2,"5","3"
1,1,1,2,6,18,1,1,1,1,1,1,1,1,1,1,1,2,1,3,"1","1"
1,2,1,2,3,17,1,2,2,2,1,2,2,2,1,2,1,2,2,2,"4","2"
3,5,1,1,2,39,2,2,2,4,2,3,2,4,4,2,2,1,4,2,"5","2"
1,1,1,1,3,48,1,2,1,1,1,1,2,1,1,1,1,2,1,4,"5","1"
2,6,1,1,3,12,NA,2,3,2,1,4,1,4,1,2,1,1,2,1,"4","2"
2,7,6,1,3,6,2,1,2,4,1,4,1,1,3,3,2,2,4,1,"5","3"
3,4,3,1,5,27,2,1,3,4,2,3,1,2,2,2,2,1,3,1,"4","2"
2,7,1,2,3,55,2,1,1,1,1,3,1,1,1,2,1,1,5,1,"4","3"
1,1,1,2,3,12,1,1,1,1,1,1,1,1,1,1,1,1,1,3,"4","3"
1,1,1,2,2,55,1,3,1,2,1,1,2,2,2,2,1,2,1,4,"5","1"
3,5,1,2,6,48,NA,1,3,3,1,4,1,4,3,3,1,1,3,1,"2","3"
3,4,1,2,6,48,2,4,3,NA,2,4,2,2,4,2,2,1,4,1,"5","3"
1,2,2,1,5,12,1,2,1,2,1,2,1,1,1,1,8,2,1,1,"4","3"
1,1,1,2,3,37,1,3,3,4,1,3,1,1,1,1,1,2,1,1,"4","1"
1,2,1,2,4,6,2,3,1,4,1,1,4,3,4,8,2,1,1,1,"4","3"
2,7,1,2,3,51,2,2,3,2,1,2,2,2,2,8,8,8,2,1,"5","3"
3,5,1,1,5,48,2,1,3,4,1,4,2,3,3,3,2,1,4,1,"5","2"
3,3,1,2,5,25,1,2,1,4,1,1,3,3,3,2,2,2,2,4,"4","3"
3,4,1,1,2,42,2,1,1,2,1,1,2,3,2,2,8,1,2,4,"4","3"
2,7,1,1,2,34,2,1,2,4,1,4,1,4,4,2,2,1,3,1,"4","2"
2,7,1,1,3,37,2,1,2,2,1,2,2,2,2,2,8,1,5,1,"4","3"
2,7,1,2,5,32,2,2,2,3,2,2,3,3,3,2,1,1,2,3,"2","2"
3,4,7,1,5,9,1,3,1,3,2,1,1,3,4,1,1,1,1,4,"5","3"
3,5,1,1,3,48,2,1,2,2,1,4,2,2,2,2,2,1,3,1,"5","2"
2,7,1,2,5,6,2,2,2,4,1,3,3,3,4,2,2,1,3,2,"4","2"
1,1,1,2,4,42,1,2,1,1,1,2,1,1,1,1,1,2,1,1,"5","3"
2,7,1,1,6,47,2,1,3,3,1,4,4,4,4,3,2,1,2,4,"3","2"
2,7,1,2,2,12,2,1,1,4,3,2,4,3,4,1,2,1,2,4,"5","2"
1,2,1,2,5,6,1,3,2,2,1,2,1,2,2,1,1,2,2,2,"4","2"
1,1,2,2,3,6,1,1,1,1,1,1,1,1,1,1,1,2,1,3,"4","1"
2,6,1,2,2,26,2,1,1,2,1,2,1,1,2,2,1,8,3,2,"5","2"
3,5,1,1,3,34,2,3,2,3,1,3,3,2,3,2,1,1,5,1,"4","3"
2,6,1,1,3,39,2,2,4,4,3,4,1,4,4,3,2,1,3,1,"3","2"
3,4,1,1,3,47,2,2,3,4,3,4,3,3,4,2,2,1,3,4,"5","2"
2,6,6,2,6,16,2,1,3,4,1,4,2,3,4,3,2,1,2,1,"5","2"
2,7,1,1,6,25,2,2,4,4,1,4,4,4,4,1,8,1,4,1,"3","2"
1,2,1,2,2,17,2,1,1,4,1,1,2,3,3,8,2,2,1,1,"4","2"
2,6,1,1,2,12,2,1,2,2,1,2,2,2,1,2,1,1,3,3,"5","3"
3,5,1,2,6,37,2,1,4,4,2,4,3,4,4,2,2,1,4,4,"4","2"
4,4,1,1,3,39,2,1,1,1,1,4,1,1,4,2,2,1,4,1,"4","3"
1,1,1,2,2,17,1,1,1,1,1,1,1,1,1,1,1,2,1,2,"5","1"
3,5,1,2,2,55,2,2,2,3,1,2,1,2,1,3,2,1,5,1,"5","2"
2,7,1,2,3,21,2,1,1,4,1,4,4,2,3,3,2,1,5,1,"5","2"
3,4,1,1,5,45,2,2,3,3,2,4,3,4,4,2,1,1,3,3,"4","3"
1,2,1,1,2,40,1,2,2,3,2,2,1,1,3,2,2,2,1,1,"4","2"
1,1,1,1,3,41,1,3,1,1,1,1,3,1,1,1,1,2,1,4,"4","1"
3,3,1,1,3,12,1,1,1,1,1,1,1,1,1,2,1,1,1,4,"4","1"
2,7,3,1,2,48,2,2,3,4,3,4,2,4,4,2,2,1,2,1,"3","2"
2,6,1,2,5,12,2,2,2,2,3,3,2,2,2,2,1,1,2,1,"3","2"
2,7,3,2,3,48,2,2,2,3,2,3,4,2,3,8,2,1,2,1,"5","2"
2,6,1,1,6,36,1,3,1,1,1,1,1,1,1,1,1,2,1,2,"5","3"
3,4,6,2,5,48,2,2,3,3,2,3,3,3,4,2,2,1,3,1,"3","3"
3,3,1,2,4,19,1,1,4,4,1,4,1,2,1,1,1,2,4,4,"3","3"
2,7,1,1,2,29,2,1,1,4,1,2,1,1,1,3,2,2,2,1,"4","3"
3,3,1,1,6,51,1,2,2,2,2,2,2,2,2,1,1,2,1,2,"3","3"
4,4,1,1,4,22,2,1,4,4,1,4,1,4,4,3,2,1,4,1,"4","2"
2,7,1,2,5,39,2,1,3,4,2,4,1,4,4,3,2,1,4,1,"4","2"
1,2,1,1,2,42,2,1,4,4,1,4,4,4,4,2,2,1,3,2,"4","2"
3,5,1,1,3,41,2,1,2,2,2,2,3,1,2,2,8,1,2,1,"4","3"
2,6,1,1,2,42,2,1,3,3,1,3,3,3,3,2,1,2,5,2,"4","2"
2,7,1,1,5,4,2,1,4,4,2,4,1,4,4,3,2,1,4,1,"4","2"
2,6,1,2,5,51,2,2,2,3,2,3,3,2,2,2,2,1,3,1,"2","2"
3,4,1,1,3,12,2,1,4,4,1,4,4,4,4,1,2,1,4,2,"2","3"
3,3,1,2,5,12,2,1,2,3,1,2,3,2,2,2,2,2,1,1,"5","2"
3,3,1,1,2,21,1,1,1,1,1,1,1,1,1,2,1,8,5,1,"4","3"
3,5,1,1,4,53,2,1,2,4,1,3,3,2,2,2,1,1,4,2,"4","3"
1,1,1,2,2,39,1,1,1,4,1,2,3,1,4,1,2,2,2,1,"4","1"
2,7,1,2,3,17,2,1,4,4,1,4,1,4,4,2,2,1,4,1,"5","2"
1,1,2,2,6,32,2,1,2,3,1,2,4,2,3,8,1,1,2,3,"4","3"
1,2,3,2,5,6,1,1,1,4,1,2,2,1,1,2,2,2,3,1,"3","3"
1,2,1,2,5,53,1,3,1,1,1,1,1,2,1,1,1,2,1,4,"2","1"
3,4,1,1,4,9,2,1,3,3,1,4,4,3,3,2,2,1,4,2,"4","2"
1,2,1,2,2,17,1,1,1,2,1,2,2,1,1,3,1,1,2,2,"4","3"
3,3,1,1,3,12,1,2,1,2,1,1,1,2,2,1,1,2,1,4,"4","1"
1,1,1,2,2,39,2,1,1,1,1,1,1,1,1,1,1,2,1,1,"4","2"
3,5,1,1,5,48,2,1,4,4,4,4,1,4,4,3,2,1,4,3,"4","2"
2,7,1,2,1,51,2,3,1,3,1,1,1,2,3,8,2,8,1,1,"5","2"
3,4,2,1,2,36,2,1,1,4,4,1,4,4,4,1,2,1,1,4,"4","2"
3,8,7,1,5,47,2,2,3,4,2,4,1,3,3,2,2,1,3,2,"5","2"
2,6,1,1,6,10,1,4,3,3,1,3,3,4,4,2,1,1,2,3,"2","2"
2,6,4,2,5,13,2,2,2,3,1,3,3,2,2,2,8,1,2,2,"3","2"
3,4,1,1,5,9,3,3,2,3,2,2,3,2,3,2,1,1,3,2,"4","3"
1,1,2,2,5,36,1,1,1,3,1,1,1,1,1,1,2,2,1,2,"2","2"
3,4,1,1,6,12,1,2,1,3,1,1,2,2,2,2,2,2,1,1,"5","3"
3,3,1,1,5,42,1,1,1,1,1,1,1,1,1,1,1,2,1,2,"2","1"
2,7,1,1,5,1,2,1,4,4,1,4,3,4,4,2,2,1,4,1,"3","2"
1,2,1,2,6,8,1,3,1,4,1,1,2,3,2,2,1,2,1,3,"3","1"
