"party","party.agendas","levels.of.party","race","education","fam.income","state.of.residence","vote.method","president.voted.for","reason.of.voting","immigration.importance","environment.importance","gay.rights.importance","health.care.importance","climate.change.importance","abortion.importance","racial.equality.importance","gender.equality.importance","legality.abortion","gay.marriage","police.racial.bias","global.warming","tax.raise","employment.status","political.viewpoint","religion.importance"
3,2,5,6,3,12,6,3,2,1,NA,2,4,2,2,1,2,4,2,2,1,NA,2,7,4,1
3,1,4,1,6,13,42,1,2,1,1,2,4,1,3,4,1,4,2,1,8,5,2,1,3,2
1,2,2,4,5,7,6,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4
3,1,4,7,3,97,31,3,2,1,1,2,2,2,4,4,4,2,2,2,1,4,2,1,4,1
1,1,1,1,4,8,27,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1
2,1,7,1,5,7,53,3,2,1,1,2,4,3,4,1,2,3,2,2,1,4,2,1,5,1
2,2,7,1,2,4,42,1,2,1,2,1,1,1,3,1,2,1,1,1,8,5,3,5,6,1
3,2,3,1,2,7,12,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4
3,2,3,1,6,7,6,3,1,2,2,2,2,1,2,3,2,2,2,8,8,2,1,5,3,1
1,2,1,1,2,5,53,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,5,3,4
2,2,7,1,5,12,12,1,2,1,1,4,4,2,4,4,4,4,1,1,1,4,2,1,4,4
2,1,7,1,2,4,27,3,2,1,2,3,2,1,3,1,1,1,2,2,8,3,2,5,4,1
1,1,1,2,1,97,24,2,1,1,3,1,4,1,1,3,1,4,2,2,2,1,3,5,3,1
2,2,7,1,3,5,2,3,6,NA,2,2,2,2,3,3,1,2,2,1,1,2,2,1,4,1
2,2,6,1,6,8,34,1,6,NA,1,3,4,3,4,1,3,4,3,2,1,3,2,1,4,1
3,2,8,1,2,5,12,3,2,1,1,1,3,1,2,3,2,1,2,1,1,2,1,5,4,1
2,2,7,1,3,10,39,1,2,2,2,3,3,2,2,3,1,1,1,1,2,2,2,1,4,4
1,1,2,1,4,10,19,1,1,2,2,2,2,1,3,2,2,2,1,1,1,2,1,1,2,2
2,2,7,1,2,97,54,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,5,2,1,4,1
1,2,1,1,3,8,39,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,5,3,2
2,2,7,1,5,13,51,1,2,2,1,4,1,1,4,1,3,3,3,2,1,2,2,7,5,1
2,2,7,1,5,97,26,3,2,1,1,1,2,1,1,2,1,2,2,1,1,2,3,2,3,3
3,2,5,1,5,5,18,2,2,1,1,2,2,1,2,3,3,3,1,1,1,2,3,5,3,2
1,2,1,1,4,6,27,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,5,3,4
2,2,7,1,4,4,49,3,5,NA,2,2,4,3,3,2,3,3,2,2,1,2,2,1,5,1
1,1,1,1,3,9,41,3,1,1,1,1,3,1,2,2,3,2,1,1,1,1,1,6,3,4
1,1,2,1,4,5,45,1,2,1,1,2,4,2,2,2,2,3,2,2,1,1,1,6,2,1
1,1,2,1,2,2,4,3,3,NA,1,1,4,1,4,2,4,4,2,2,1,1,1,5,3,2
3,2,4,1,6,11,36,1,1,2,3,1,1,1,1,1,1,2,1,1,1,2,1,5,3,2
2,1,7,1,5,7,33,1,6,NA,2,3,4,3,4,2,2,2,2,1,1,4,2,1,5,4
2,2,7,1,2,6,42,1,2,1,1,3,1,1,3,3,2,1,8,8,1,2,2,1,5,2
2,2,7,1,4,7,34,1,2,2,2,2,2,1,3,2,2,2,2,8,NA,3,2,5,4,3
2,1,7,1,2,5,40,1,3,NA,2,4,4,1,4,1,3,4,3,2,1,4,2,1,5,1
1,1,1,1,6,8,26,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3
3,1,5,1,4,31,53,3,2,1,1,2,4,2,3,4,2,3,2,2,1,2,2,5,4,2
2,1,6,1,2,4,12,3,2,1,NA,1,3,1,1,1,1,1,2,8,8,1,1,5,4,1
3,2,5,6,6,6,4,3,2,2,2,2,4,2,3,3,4,4,2,2,1,2,1,2,3,1
1,2,1,1,5,97,25,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,5,1,3
1,1,1,2,3,8,36,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,4,3,2
3,2,3,1,5,97,26,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,3,3
3,2,5,5,5,8,26,1,2,1,NA,1,1,1,4,1,2,1,2,1,1,4,1,1,4,4
1,1,2,1,2,5,54,2,7,NA,2,2,3,1,2,2,2,1,2,2,1,2,1,5,3,1
1,2,1,1,3,97,29,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,2,3
2,2,7,1,4,7,39,1,2,1,1,2,4,1,3,1,2,1,3,2,1,3,1,6,4,2
1,2,1,1,2,3,17,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,3,2
5,1,4,1,1,4,48,3,2,2,1,2,2,1,1,1,2,2,8,8,2,2,1,5,3,3
2,2,7,1,3,97,6,3,2,1,1,4,4,1,4,4,3,4,2,2,2,4,1,2,5,2
1,2,1,2,3,5,12,3,1,1,4,1,4,1,1,1,1,3,2,2,2,1,1,4,6,1
1,2,1,1,3,6,17,2,1,1,3,1,2,1,1,1,1,1,1,1,2,1,1,5,2,4
2,2,6,1,5,12,41,3,2,1,3,3,3,3,3,3,4,3,2,2,8,3,2,1,3,1
2,1,7,1,2,4,13,1,2,1,2,2,4,1,2,2,2,3,3,2,1,2,1,1,5,2
2,2,6,1,3,10,42,1,2,1,1,2,3,2,3,1,3,3,2,2,1,2,3,5,5,2
2,1,7,1,5,7,12,1,2,1,1,2,4,1,3,1,2,2,2,2,1,2,2,5,4,1
2,1,7,1,3,6,23,1,2,1,1,2,3,2,2,2,3,3,2,1,1,2,2,4,5,4
1,2,1,2,3,8,31,3,1,1,1,2,4,1,2,3,1,2,2,2,2,2,1,1,4,2
2,1,6,1,5,10,17,1,2,1,2,2,2,1,2,3,1,2,2,8,1,2,2,2,3,2
1,1,1,3,3,11,48,3,1,1,1,1,2,1,1,3,1,2,2,1,2,1,1,5,1,3
1,1,2,1,6,11,34,1,1,1,2,1,4,1,1,2,2,4,2,2,2,1,3,1,3,2
3,1,5,1,4,7,1,1,2,2,1,2,4,1,3,2,3,3,8,2,1,5,2,1,4,4
2,1,6,1,2,5,42,1,2,1,1,1,3,1,1,2,2,2,2,8,1,1,1,7,4,1
3,2,3,1,5,12,36,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,7,2,2
3,2,5,1,2,2,39,2,2,1,1,2,2,1,3,3,3,3,2,1,1,3,1,4,4,3
2,2,6,1,4,3,36,1,3,NA,2,3,4,2,3,1,2,2,3,2,1,2,2,1,5,1
2,2,6,5,5,6,36,1,1,1,2,2,2,1,2,1,1,1,1,2,2,2,3,1,3,2
2,2,7,1,6,3,21,1,2,1,1,2,4,1,4,1,1,2,8,2,1,4,2,1,5,1
1,2,1,1,4,97,42,1,1,1,3,2,2,1,1,1,2,2,1,1,2,1,1,1,2,3
1,1,1,1,3,10,12,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,4
1,1,1,1,6,10,49,3,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3
3,2,4,1,6,97,36,1,2,2,1,1,1,1,3,3,1,1,2,1,1,3,2,5,3,1
1,2,1,1,6,11,53,3,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,3
2,2,6,1,6,97,25,2,2,1,1,1,3,1,2,1,3,1,2,1,1,5,1,5,3,1
1,1,2,1,6,12,51,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,3,1,1,4
1,1,2,1,2,6,12,3,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,3,3
2,1,6,1,6,12,51,1,1,1,2,3,3,2,3,3,2,2,2,2,1,3,2,1,3,2
3,2,4,1,1,9,12,1,4,NA,3,1,1,1,1,3,1,1,2,1,2,1,1,5,3,4
1,2,1,1,2,4,29,1,1,2,2,2,2,1,2,1,2,2,2,8,1,2,1,5,3,3
3,2,4,1,2,11,26,3,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,1,3,3
1,1,2,1,2,4,32,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,5,3,1
1,1,1,1,1,2,6,3,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,5,2,3
2,1,7,1,2,4,13,1,2,1,1,3,4,2,4,4,4,4,2,2,1,4,2,3,4,3
3,2,5,1,6,11,12,3,2,2,3,2,2,1,2,2,2,3,8,1,8,5,3,1,3,2
1,2,1,1,6,7,12,2,1,1,3,1,2,1,2,3,3,1,1,1,2,1,1,9,2,4
3,1,5,1,3,10,17,1,3,NA,NA,NA,1,1,3,NA,2,2,2,1,1,2,2,1,3,3
3,1,5,1,5,97,36,1,2,1,2,2,2,1,2,1,2,3,3,8,1,5,3,9,3,1
2,1,7,1,3,14,18,1,2,1,2,1,2,1,2,3,2,2,2,8,1,2,2,9,4,4
2,2,6,1,6,11,12,2,2,1,2,1,4,3,4,1,4,4,2,2,1,3,2,5,4,1
2,2,7,1,2,8,34,1,2,1,3,4,4,1,3,3,2,3,2,2,1,3,2,5,4,1
2,2,7,1,3,9,12,2,2,1,1,2,4,1,3,2,2,4,2,2,1,2,2,5,4,2
2,1,7,3,2,10,12,3,2,1,2,4,4,2,4,2,4,4,3,2,1,3,2,1,4,2
3,2,5,1,6,13,25,1,2,2,2,3,3,1,3,1,3,2,3,8,1,2,2,5,4,1
3,1,5,1,5,12,47,2,2,2,NA,2,4,1,3,1,2,3,3,2,1,2,2,5,5,1
3,2,3,2,3,4,13,NA,NA,NA,2,1,2,1,1,3,1,1,2,1,2,1,1,5,3,2
3,1,4,1,2,97,13,NA,NA,NA,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,1
2,1,6,1,2,3,12,3,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,5,4,1
2,2,7,1,6,9,42,1,2,2,2,2,4,1,4,1,2,2,3,2,1,4,2,1,5,1
3,1,4,1,2,7,39,1,1,1,2,2,4,2,2,4,4,3,2,1,1,2,1,2,3,2
2,1,6,1,3,97,48,1,2,1,1,2,3,1,3,1,1,1,2,8,1,4,2,2,4,1
2,2,7,1,1,3,6,2,2,1,1,2,2,1,2,3,3,2,1,8,1,5,3,5,4,3
3,1,4,1,6,16,12,2,2,1,1,2,NA,NA,4,NA,NA,3,1,1,1,4,2,1,3,4
3,2,4,1,2,4,50,2,2,1,2,3,2,1,3,3,3,2,2,1,2,2,1,5,4,3
3,1,3,3,3,5,8,1,2,2,3,1,3,2,1,2,1,2,1,8,1,1,1,1,5,1
3,2,4,1,1,3,32,2,2,1,2,3,3,1,3,3,4,3,2,2,8,2,1,1,3,2
2,2,7,1,3,7,48,2,2,1,2,1,3,1,2,1,1,2,2,2,1,2,1,5,4,1
1,1,2,1,5,11,6,1,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,2,4
2,2,7,1,3,7,22,1,2,2,1,4,2,1,4,1,2,3,2,1,1,3,2,3,4,1
3,2,8,1,5,31,37,2,1,2,1,2,1,1,2,2,1,2,8,1,8,5,2,1,3,3
2,1,6,1,2,11,51,2,2,1,1,2,2,1,2,3,2,1,8,1,1,5,1,5,3,3
1,1,1,1,3,4,12,1,1,1,2,1,1,2,1,2,1,1,8,1,8,1,1,1,3,1
3,1,5,1,4,9,34,1,2,1,2,2,3,2,4,2,3,4,2,2,1,2,2,1,4,2
1,1,2,2,5,10,13,2,1,1,1,2,2,1,1,3,1,1,2,1,2,1,1,5,3,3
5,2,4,1,2,1,39,NA,NA,NA,3,1,2,1,1,3,1,1,2,1,1,2,1,4,6,1
1,1,1,2,4,97,1,1,1,2,1,1,2,1,1,1,1,1,1,8,2,1,3,1,2,1
3,2,4,1,3,5,23,1,2,1,1,3,3,1,3,2,2,3,2,1,1,2,2,9,4,3
2,1,6,1,4,10,6,1,2,2,2,2,2,2,3,2,2,2,2,8,1,3,2,1,3,2
3,1,3,1,6,7,27,1,1,2,2,2,2,1,1,3,2,3,1,1,1,1,1,5,3,2
1,2,2,1,6,12,6,NA,NA,NA,3,3,3,3,3,3,3,3,1,1,2,1,1,1,2,3
3,1,5,1,6,13,1,1,1,2,3,1,2,2,1,2,1,2,3,2,1,1,1,1,3,1
3,1,3,1,2,2,29,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,7,1,3
3,2,4,1,4,12,48,2,1,2,2,2,2,2,2,3,2,2,1,1,1,2,1,1,3,4
3,1,4,7,2,4,13,1,2,2,1,2,3,1,4,1,3,3,3,2,1,4,2,5,4,1
2,1,6,1,2,9,39,1,1,1,2,2,1,1,2,2,2,2,2,1,8,2,1,1,3,2
1,2,1,1,4,6,20,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,3,1
3,1,4,1,2,3,25,1,1,2,1,2,4,2,2,2,3,3,2,2,1,3,1,6,4,4
3,2,3,1,3,4,13,1,2,1,1,1,3,1,1,2,2,2,1,8,2,2,1,2,2,1
4,2,5,3,2,6,12,3,3,NA,1,1,1,1,3,3,1,1,2,1,2,2,2,1,4,1
1,1,1,1,5,31,26,3,1,1,NA,NA,2,1,1,2,NA,NA,1,1,1,1,3,5,3,2
4,2,4,1,6,13,36,1,4,NA,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1
1,2,1,1,5,9,12,3,1,1,1,1,2,1,1,1,2,2,1,1,8,1,1,1,3,2
3,2,5,1,3,5,25,1,2,1,1,4,3,1,4,4,2,4,8,1,1,4,1,1,4,1
1,1,1,1,5,7,42,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2
1,2,1,1,6,97,26,3,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,3,1
1,2,1,1,5,10,51,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1
3,2,4,1,3,5,48,2,2,2,1,1,4,1,1,2,2,4,2,2,8,1,1,5,3,1
3,2,4,1,2,5,18,3,3,NA,2,2,3,1,2,3,2,1,2,2,2,2,1,9,3,1
3,1,5,1,2,4,36,1,2,2,2,3,4,1,3,4,2,4,1,2,1,2,1,5,3,1
1,2,2,1,5,9,42,1,1,2,3,1,1,1,1,2,1,2,1,1,2,1,1,1,2,4
2,1,7,1,6,10,18,1,2,1,1,1,1,1,1,1,1,3,3,1,2,1,2,2,1,1
2,2,6,1,2,97,41,3,2,1,2,2,4,1,3,4,4,2,8,2,1,5,1,6,4,2
3,2,4,1,3,4,21,1,2,2,2,2,4,2,3,3,2,3,2,1,1,3,1,5,3,2
3,2,4,1,5,12,25,1,6,NA,2,3,2,2,3,3,2,3,2,1,1,5,2,1,3,2
1,2,1,1,5,97,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1
1,2,1,2,2,7,42,1,1,1,1,1,1,1,1,2,1,1,2,8,2,1,1,2,2,1
1,1,2,3,2,97,48,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,2,2
2,2,7,1,6,5,19,1,2,2,2,3,3,2,4,1,2,3,2,1,1,3,2,1,4,2
3,1,4,1,4,8,17,1,2,1,1,3,4,1,3,3,3,4,2,8,2,2,3,1,3,1
3,1,5,1,2,11,17,1,4,NA,1,1,1,1,1,2,1,1,2,1,1,2,1,1,3,2
2,2,7,1,6,5,47,2,2,1,2,4,4,1,4,1,4,4,2,2,1,2,2,5,5,1
1,2,2,1,2,6,17,NA,NA,NA,1,2,1,1,2,2,2,1,1,1,1,1,1,5,3,4
3,1,4,1,4,97,36,1,2,1,1,2,3,2,3,1,2,3,2,8,1,4,2,5,3,1
3,1,3,1,3,6,47,2,1,1,1,2,2,1,2,3,1,2,1,1,2,1,1,1,3,4
1,2,1,1,6,5,6,3,1,1,2,1,2,2,1,2,3,2,8,1,8,5,3,1,2,4
1,2,1,2,2,3,5,3,1,1,2,2,2,1,2,2,1,1,2,2,2,1,1,5,3,1
3,2,4,3,1,1,12,1,1,1,2,1,2,1,2,2,2,2,2,8,8,2,3,6,2,1
3,2,5,1,5,6,48,1,2,1,1,2,2,3,3,3,2,3,1,1,1,3,2,5,3,4
2,2,6,1,3,6,51,1,2,1,2,3,3,2,3,2,3,2,2,8,1,3,1,1,5,2
2,1,7,1,1,2,13,1,2,1,4,4,4,4,4,2,4,4,2,2,1,3,1,4,3,3
2,1,6,1,2,6,6,3,2,2,1,2,2,1,3,2,3,3,2,2,1,2,2,1,3,1
3,1,5,1,3,4,37,2,2,1,1,4,4,1,4,1,1,4,2,2,2,4,1,5,5,2
2,2,6,1,3,7,6,1,2,1,1,2,2,1,3,1,1,1,3,1,1,2,3,5,4,1
1,2,1,2,2,97,48,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,6,1
5,2,4,2,3,3,51,2,2,1,1,1,1,1,1,1,1,1,2,2,8,4,3,5,3,1
1,2,1,1,5,9,17,1,1,1,2,2,2,1,2,2,3,2,1,1,2,1,2,6,2,2
1,1,1,1,4,4,41,3,2,2,1,3,3,2,4,3,3,3,2,1,1,3,2,5,4,2
1,1,2,1,5,8,42,1,1,1,2,2,2,1,3,2,1,3,1,1,1,2,1,5,2,1
1,2,1,2,3,8,6,3,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,5,2,1
1,2,1,1,2,5,26,1,1,2,2,2,2,1,2,2,2,1,8,2,1,1,1,7,3,1
3,2,5,1,5,11,32,3,2,1,1,2,4,1,2,3,2,2,2,2,1,2,1,1,3,2
1,1,1,3,2,97,48,2,1,1,1,1,4,1,1,1,3,1,3,2,1,1,1,1,4,1
1,1,2,2,5,8,39,2,1,2,3,2,2,1,2,1,1,2,1,8,2,2,1,9,2,1
1,2,2,1,2,6,55,NA,NA,NA,2,2,2,2,3,2,2,2,2,1,1,2,1,1,3,2
3,2,3,1,3,5,19,2,2,1,2,2,3,1,2,3,3,2,2,2,8,2,1,1,2,1
1,1,1,1,2,1,23,1,1,1,2,1,1,1,2,4,1,2,1,1,2,1,1,5,1,3
1,1,1,1,4,9,51,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,7,2,4
2,2,6,1,3,3,41,3,2,1,1,3,3,1,4,3,3,3,1,8,1,3,1,5,3,2
1,2,1,1,6,16,6,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3
1,2,1,2,3,9,26,3,1,1,4,1,1,1,1,4,1,1,8,1,2,1,1,1,1,3
2,1,6,1,6,10,6,1,1,2,2,3,2,1,2,1,2,2,1,1,1,2,1,1,4,1
1,2,2,1,2,5,29,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,1,7,2,2
2,1,7,1,5,11,34,1,2,2,2,3,4,3,4,2,3,4,2,2,1,3,2,2,4,2
3,2,4,1,2,97,33,1,1,1,1,1,4,1,1,3,2,2,2,2,NA,1,NA,5,3,1
1,1,1,1,3,7,42,1,1,1,1,1,2,1,NA,1,NA,NA,2,2,1,1,1,5,3,1
1,2,1,2,4,3,24,2,1,2,1,1,1,1,1,1,1,1,8,2,8,2,1,2,4,1
2,1,6,1,5,9,12,3,2,1,1,3,2,2,4,4,3,3,2,1,1,3,1,5,3,2
3,1,5,1,4,3,40,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,6,3,1
2,2,7,1,3,7,48,1,2,1,1,3,4,1,4,1,2,3,2,2,1,3,2,5,4,1
2,2,7,1,5,8,25,1,2,1,1,3,3,2,3,1,1,1,3,8,1,3,2,5,4,1
3,1,4,1,2,6,39,1,2,1,1,3,4,2,4,1,4,4,2,2,8,4,2,1,4,1
3,1,4,1,5,10,27,1,5,NA,2,4,3,2,4,1,2,4,3,8,8,3,2,1,5,1
2,1,6,1,6,11,34,1,2,1,1,1,4,1,4,NA,NA,NA,1,2,1,4,1,1,3,4
3,1,4,1,3,6,12,3,2,1,1,2,2,1,2,2,2,2,1,1,2,5,1,5,3,4
2,1,6,1,2,2,6,3,2,2,2,3,3,1,3,4,3,3,2,2,2,4,2,5,5,2
3,1,4,1,2,2,17,1,2,1,2,1,3,1,2,4,1,1,2,2,1,1,1,2,3,2
3,2,4,1,2,4,36,1,4,NA,2,1,1,1,1,2,1,1,1,1,2,1,1,5,1,4
3,2,5,1,5,4,5,2,2,1,1,2,2,2,4,1,1,2,3,1,1,4,1,4,4,1
1,2,1,1,6,10,6,3,1,1,1,1,2,1,1,2,1,2,2,8,2,1,1,5,3,1
5,1,4,6,3,3,6,1,6,NA,3,3,4,2,4,1,2,4,1,2,2,4,3,1,4,1
4,1,5,1,5,4,12,2,2,2,1,2,3,2,4,2,3,3,2,2,1,2,1,5,4,1
1,2,2,3,4,3,48,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,8,3,1
1,2,1,1,4,97,27,2,1,1,2,1,3,1,2,3,3,2,2,2,1,1,1,1,3,2
2,1,7,1,4,97,53,3,2,1,1,1,3,1,4,2,1,2,2,2,1,4,2,1,5,1
1,1,2,1,5,6,12,1,2,1,1,2,2,1,2,1,2,2,3,1,1,2,1,5,3,2
3,1,5,1,2,10,26,1,2,2,1,2,3,1,3,2,3,3,2,2,1,3,2,1,3,1
3,1,5,1,5,8,18,2,2,2,1,3,3,1,4,2,3,4,2,1,1,4,2,1,4,2
3,1,3,1,5,5,1,2,1,2,2,1,2,1,2,2,1,2,1,1,8,1,1,1,2,4
1,1,1,1,6,7,20,3,1,NA,3,2,1,1,2,3,2,1,2,1,2,1,1,1,2,3
1,1,1,1,2,3,42,1,2,2,1,2,3,1,2,2,3,3,2,1,1,1,1,6,3,1
1,1,1,1,3,2,17,1,1,2,4,2,1,1,2,1,1,1,1,1,2,1,1,2,1,4
1,2,1,2,6,5,36,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,4
1,1,2,4,5,8,42,1,4,NA,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,4
1,2,1,1,3,8,42,1,2,1,1,1,1,1,1,2,1,2,2,1,8,1,2,6,2,1
2,1,6,1,2,7,18,1,2,1,2,3,3,1,4,2,2,3,2,2,1,4,2,2,4,1
5,2,4,1,5,1,29,1,2,1,1,1,4,1,1,3,3,1,2,2,1,1,1,4,6,1
1,2,1,1,1,10,27,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,4
1,1,1,2,2,7,42,2,1,1,2,2,3,2,2,2,1,1,2,2,2,2,3,5,2,1
1,2,1,1,5,9,37,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2
1,1,2,1,2,3,5,3,1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,5,2,2
3,2,4,1,2,3,12,1,1,1,3,2,4,1,2,2,3,3,3,2,1,2,1,7,3,1
5,2,5,1,6,8,36,1,2,2,1,2,3,1,2,4,1,1,1,8,1,2,1,5,3,2
2,1,6,3,5,6,12,3,2,1,2,2,2,1,2,3,2,2,2,1,8,2,1,1,3,3
1,2,1,1,2,3,12,1,2,1,1,1,4,1,1,1,1,1,3,2,2,1,1,2,3,1
3,1,4,1,2,9,36,1,2,1,2,2,3,1,3,2,2,3,3,8,1,5,3,1,3,1
2,2,6,1,1,6,6,3,2,1,1,3,3,1,3,3,2,4,1,2,1,2,1,6,3,1
1,2,1,3,5,7,36,NA,NA,NA,NA,1,2,NA,2,2,1,NA,2,2,1,2,1,2,2,1
2,1,7,1,4,97,48,NA,NA,NA,1,2,3,2,4,2,2,2,8,1,8,4,3,5,4,2
2,1,7,1,3,3,12,3,2,2,1,2,4,1,3,1,2,2,2,2,1,2,1,5,3,1
3,1,8,2,3,2,17,2,1,2,4,2,4,1,2,2,1,1,1,1,2,1,1,9,3,3
1,2,2,2,4,97,28,1,1,1,2,2,4,1,4,1,1,1,3,2,2,4,1,5,5,1
1,1,1,1,3,11,19,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,1,4
2,2,6,1,4,9,42,1,2,2,3,2,3,2,NA,1,2,NA,3,2,2,2,2,1,4,1
3,2,4,1,5,9,49,NA,NA,NA,3,2,4,1,2,2,2,3,2,2,8,1,1,1,3,2
3,1,4,6,6,13,17,1,1,2,2,1,1,1,1,3,1,1,1,1,2,1,1,2,1,3
3,1,4,1,2,3,12,1,2,1,1,1,4,1,1,2,2,1,8,2,NA,1,1,7,6,1
1,1,2,1,4,4,37,2,1,2,2,1,2,1,1,1,1,1,1,1,8,1,1,2,3,2
3,2,4,1,4,97,42,1,2,1,1,3,3,1,4,3,4,3,2,8,1,2,1,1,3,2
1,2,1,2,5,11,34,1,1,1,3,2,3,2,2,3,1,2,2,8,2,2,1,5,2,1
3,2,5,1,4,7,27,1,2,2,1,2,4,1,4,1,4,4,3,2,1,4,2,1,4,1
3,2,8,1,6,10,17,1,1,2,2,1,2,1,1,2,1,2,8,1,1,1,1,5,3,1
1,2,1,1,3,7,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,3,4
1,1,1,1,6,10,12,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,3,3
3,1,4,1,2,6,12,3,2,1,1,3,4,1,4,1,2,4,3,2,1,2,1,5,4,1
1,1,1,3,2,10,48,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,4
2,1,6,2,6,13,51,1,2,2,2,2,4,2,4,4,3,3,1,1,2,1,2,1,3,4
2,2,6,1,6,11,55,3,3,NA,2,2,2,2,2,3,2,2,2,1,1,1,1,5,3,3
2,1,7,1,3,7,16,1,2,2,1,2,2,1,3,1,1,1,2,1,1,1,1,2,4,4
3,2,3,1,5,10,35,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,5,3,4
3,2,4,1,3,2,53,NA,NA,NA,2,2,4,1,2,3,2,2,2,2,8,2,1,1,4,1
3,1,3,1,4,8,27,1,1,2,2,1,1,1,1,3,1,2,2,1,1,1,1,1,3,2
1,2,1,1,5,10,48,NA,NA,NA,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4
1,1,2,1,2,2,42,1,1,1,2,1,2,1,1,1,2,1,3,2,2,1,1,5,3,1
2,1,7,1,5,10,12,3,2,1,2,1,2,1,1,2,1,2,2,2,1,1,2,1,4,1
3,2,4,1,6,8,42,1,4,NA,4,2,3,1,3,2,2,2,2,1,2,1,1,6,2,4
2,1,7,1,6,7,48,2,2,2,1,2,4,1,4,1,1,2,3,2,1,3,3,5,5,1
2,2,6,1,4,7,34,1,2,1,2,2,3,1,3,3,2,2,2,1,8,1,1,5,3,1
2,2,7,1,2,2,6,3,2,2,1,2,2,1,3,2,NA,3,1,1,1,3,3,5,4,2
2,1,6,1,3,97,50,1,2,2,1,3,2,1,3,3,1,2,NA,1,1,2,1,1,3,1
1,2,1,1,5,10,36,1,1,1,3,1,2,1,1,4,2,2,1,1,2,1,1,1,2,4
2,2,7,1,4,10,6,1,2,2,2,4,3,3,4,1,2,3,3,2,1,4,2,7,5,1
1,2,1,3,5,7,24,2,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,2
1,1,1,2,3,3,36,1,1,1,2,1,2,1,1,2,1,1,2,8,2,1,3,2,3,3
1,1,1,2,4,1,27,1,1,1,3,2,3,1,1,3,1,1,1,1,2,1,1,6,2,4
2,1,7,7,2,4,26,1,2,1,2,3,3,1,4,1,3,3,3,2,1,4,2,5,5,1
2,1,6,1,5,9,39,NA,NA,NA,3,4,4,2,4,4,4,4,8,8,8,1,1,1,4,3
1,1,1,2,5,5,26,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,3,1
1,1,2,1,3,3,48,3,1,1,2,1,3,1,2,3,2,2,2,8,2,1,1,5,2,3
